catalogNumber;eventId;parentEventId;eventDate;locality;decimalLatitude;decimalLongitude;phylum;class;family;order;providedScientificName;scientificName;ashFreeDryWeight;ashWeight;dryWeight;bodyLength
14252;d;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.04699277;18.22;0.057462424;2.99
14447;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.04699277;18.22;0.057462424;2.99
14249;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.047335453;18.22;0.057881454;3
14450;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.047335453;18.22;0.057881454;3
14493;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.047679482;18.22;0.05830213;3.01
14219;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.048024857;18.22;0.058724453;3.02
14521;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.048371581;18.22;0.059148423;3.03
14003;b;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.049069073;18.22;0.060001312;3.05
14416;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.049069073;18.22;0.060001312;3.05
14488;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.049069073;18.22;0.060001312;3.05
14459;c;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.049419844;18.22;0.060430233;3.06
14497;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.049771966;18.22;0.060860804;3.07
14220;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.050125439;18.22;0.061293029;3.08
14438;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.050480265;18.22;0.061726907;3.09
14463;c;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.050480265;18.22;0.061726907;3.09
14481;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.050480265;18.22;0.061726907;3.09
14021;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.050836443;18.22;0.06216244;3.1
14255;d;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.050836443;18.22;0.06216244;3.1
13989;a;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.051552863;18.22;0.063038473;3.12
14485;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.051552863;18.22;0.063038473;3.12
14523;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.051552863;18.22;0.063038473;3.12
14254;d;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.051913105;18.22;0.063478975;3.13
14409;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.051913105;18.22;0.063478975;3.13
14456;c;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.051913105;18.22;0.063478975;3.13
14462;c;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.051913105;18.22;0.063478975;3.13
14241;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.052274704;18.22;0.063921135;3.14
14259;d;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.052274704;18.22;0.063921135;3.14
14269;e;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.052274704;18.22;0.063921135;3.14
14218;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.05263766;18.22;0.064364954;3.15
14469;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.05263766;18.22;0.064364954;3.15
14256;d;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.053001973;18.22;0.064810434;3.16
14496;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.053001973;18.22;0.064810434;3.16
14221;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.053367645;18.22;0.065257575;3.17
14258;d;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.053367645;18.22;0.065257575;3.17
14032;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.054103067;18.22;0.066156843;3.19
14223;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.054472818;18.22;0.066608973;3.2
14411;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.055590245;18.22;0.067975354;3.23
14415;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.055590245;18.22;0.067975354;3.23
14437;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.056719944;18.22;0.069356743;3.26
14423;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.057099242;18.22;0.069820545;3.27
14424;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.057099242;18.22;0.069820545;3.27
14431;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.057099242;18.22;0.069820545;3.27
14266;e;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.057479906;18.22;0.070286018;3.28
14480;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.057479906;18.22;0.070286018;3.28
14014;b;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.057861937;18.22;0.070753164;3.29
14257;d;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.057861937;18.22;0.070753164;3.29
14443;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.057861937;18.22;0.070753164;3.29
14453;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.057861937;18.22;0.070753164;3.29
14410;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.058630105;18.22;0.071692474;3.31
14476;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.058630105;18.22;0.071692474;3.31
14425;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.060574505;18.22;0.074070073;3.36
14457;c;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.060967502;18.22;0.074550626;3.37
14231;b;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.06335436;18.22;0.077469259;3.43
14501;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.06335436;18.22;0.077469259;3.43
14420;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.06375699;18.22;0.077961592;3.44
14217;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.064160998;18.22;0.07845561;3.45
14234;b;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.064160998;18.22;0.07845561;3.45
14442;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.064160998;18.22;0.07845561;3.45
14225;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.064566385;18.22;0.078951315;3.46
14434;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.064566385;18.22;0.078951315;3.46
14439;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.064566385;18.22;0.078951315;3.46
14224;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.064973153;18.22;0.079448708;3.47
14229;b;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.064973153;18.22;0.079448708;3.47
14253;d;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.064973153;18.22;0.079448708;3.47
14432;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.064973153;18.22;0.079448708;3.47
14226;b;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.065790833;18.22;0.080448561;3.49
14408;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.066201747;18.22;0.080951023;3.5
14516;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.067027723;18.22;0.081961021;3.52
14216;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.067859237;18.22;0.082977791;3.54
14430;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.067859237;18.22;0.082977791;3.54
14429;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.068277073;18.22;0.083488717;3.55
14460;c;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.068277073;18.22;0.083488717;3.55
14477;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.068277073;18.22;0.083488717;3.55
14486;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.069116905;18.22;0.084515658;3.57
14448;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.069538902;18.22;0.085031673;3.58
14466;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.069538902;18.22;0.085031673;3.58
14499;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.070387064;18.22;0.086068799;3.6
14545;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.070387064;18.22;0.086068799;3.6
14233;b;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.070813229;18.22;0.086589911;3.61
14427;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.070813229;18.22;0.086589911;3.61
14484;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.070813229;18.22;0.086589911;3.61
14473;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.071240785;18.22;0.087112723;3.62
14468;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.072100072;18.22;0.088163453;3.64
14513;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.072964929;18.22;0.089220994;3.66
14470;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.073835363;18.22;0.090285355;3.68
14245;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.074272673;18.22;0.090820094;3.69
14263;e;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.074272673;18.22;0.090820094;3.69
14026;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.074711378;18.22;0.09135654;3.7
14491;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.074711378;18.22;0.09135654;3.7
14506;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.07515148;18.22;0.091894694;3.71
14215;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.07692587;18.22;0.094064405;3.75
14417;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.07692587;18.22;0.094064405;3.75
13996;b;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.077372966;18.22;0.09461111;3.76
14405;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.077372966;18.22;0.09461111;3.76
14452;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.07827136;18.22;0.09570966;3.78
14472;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.07827136;18.22;0.09570966;3.78
14479;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.07872266;18.22;0.096261507;3.79
14246;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.079175362;18.22;0.096815068;3.8
14265;e;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.079175362;18.22;0.096815068;3.8
13998;b;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.080084978;18.22;0.097927339;3.82
14504;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.080084978;18.22;0.097927339;3.82
13999;b;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.080541892;18.22;0.09848605;3.83
14261;d;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.080541892;18.22;0.09848605;3.83
14522;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.080541892;18.22;0.09848605;3.83
14440;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.081000212;18.22;0.09904648;3.84
14465;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.081459937;18.22;0.099608629;3.85
14487;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.081459937;18.22;0.099608629;3.85
14406;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.082383608;18.22;0.100738087;3.87
14436;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.082383608;18.22;0.100738087;3.87
14239;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.08331291;18.22;0.101874431;3.89
14418;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.084247848;18.22;0.103017667;3.91
14514;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.084717433;18.22;0.103591872;3.92
14435;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.085660835;18.22;0.104745457;3.94
14518;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.086134654;18.22;0.10532484;3.95
14250;d;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.086609887;18.22;0.105905951;3.96
14214;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.089007263;18.22;0.108837445;4.01
14454;c;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.089976125;18.22;0.110022163;4.03
14248;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.090462683;18.22;0.110617123;4.04
14489;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.09390834;18.22;0.114830448;4.11
14539;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.094406263;18.22;0.115439304;4.12
14419;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.097931614;18.22;0.119750078;4.19
14505;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.098951697;18.22;0.120997428;4.21
14238;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.099463881;18.22;0.121623723;4.22
14240;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.099463881;18.22;0.121623723;4.22
14520;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.099463881;18.22;0.121623723;4.22
14227;b;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.099977495;18.22;0.122251766;4.23
14508;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.100492538;18.22;0.122881558;4.24
14464;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.101009013;18.22;0.1235131;4.25
14264;e;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.103089228;18.22;0.126056772;4.29
13993;b;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.103612865;18.22;0.126697071;4.3
13992;b;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.105192381;18.22;0.128628493;4.33
14228;b;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.105192381;18.22;0.128628493;4.33
14475;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.105192381;18.22;0.128628493;4.33
13990;a;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.105721758;18.22;0.129275811;4.34
14492;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.106784821;18.22;0.130575717;4.36
14515;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Corophiidae;Amphipoda;Corophium sp.;Corophium;0.106784821;18.22;0.130575717;4.36
