catalogNumber;occurrenceID;year;month;eventRemarks;verbatimLocality;country;decimalLatitude;decimalLongitude;depth;class;order;family;genus;scientificName;scientificNameAuthorship;acceptedNameUsage;acceptedNameUsageID;taxonRank;occurrenceRemarks;organismQuantity;organismQuantityType;nativeSeaArea;degreeOfEstablishment;distributionStatus;associatedReferences;references
1814;UPEPOR1983naTurkey5737;1983;NA;NA;Mersin Bay;Turkey;36.773;34.721;NA;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;1;individuals;Indo-Pacific Ocean;Established;Common;Gücü A.C.,  Bingel F. Avsar D. & Uysal N., 1994. Distribution and occurrence of Red Sea fish at the Turkish Mediterranean coast - northern Cilician basin. Acta Adriatica, 34(1,2), 103-113.;https://www.fishbase.de/summary/Upeneus-pori.html
1815;UPEPOR1984naTurkey5741;1984;NA;NA;Mersin Bay;Turkey;36.773;34.721;NA;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;1;individuals;Indo-Pacific Ocean;Established;Common;Gücü A.C.,  Bingel F. Avsar D. & Uysal N., 1994. Distribution and occurrence of Red Sea fish at the Turkish Mediterranean coast - northern Cilician basin. Acta Adriatica, 34(1,2), 103-113.;https://www.fishbase.de/summary/Upeneus-pori.html
1816;UPEPOR1989naTurkey5745;1989;NA;NA;Mersin Bay;Turkey;36.773;34.721;NA;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;1;individuals;Indo-Pacific Ocean;Established;Common;Gücü A.C.,  Bingel F. Avsar D. & Uysal N., 1994. Distribution and occurrence of Red Sea fish at the Turkish Mediterranean coast - northern Cilician basin. Acta Adriatica, 34(1,2), 103-113.;https://www.fishbase.de/summary/Upeneus-pori.html
1957;UPEPOR20149Cyprus5772;2014;9;NA;Agia Triada ;Cyprus;35.067;34.003;3;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;1;individuals;Indo-Pacific Ocean;Established;Common;Iglésias S. & Frotté L., 2015. Alien marine fishes in Cyprus: update and new records. Aquatic Invasions, 10(4), 425-438. http://dx.doi.org/10.3391/ai.2015.10.4.06;https://www.fishbase.de/summary/Upeneus-pori.html
2015;UPEPOR2008RGreece5760;2008;NA;Recorded over multiple months;Rhodes, Apolakkia;Greece;36.134;27.707;20;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;several;individuals;Indo-Pacific Ocean;Established;Common;Kalogirou S., Corsini-Foka M., Sioulas A., Wennhage H. & Pihl L., 2010. Diversity, structure and function of fish assemblages associated with Posidonia oceanica beds in an area of the eastern Mediterranean Sea and the role of non-indigenous specie. Journal of Fish Biology, 77, 2338-2357. https://doi.org/10.1111/j.1095-8649.2010.02817.x;https://www.fishbase.de/summary/Upeneus-pori.html
2023;UPEPOR2008RGreece5761;2008;NA;Recorded over multiple months;Rhodes, Kattavia;Greece;35.914;27.736;20;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;several;individuals;Indo-Pacific Ocean;Established;Common;Kalogirou S., Corsini-Foka M., Sioulas A., Wennhage H. & Pihl L., 2010. Diversity, structure and function of fish assemblages associated with Posidonia oceanica beds in an area of the eastern Mediterranean Sea and the role of non-indigenous specie. Journal of Fish Biology, 77, 2338-2357. https://doi.org/10.1111/j.1095-8649.2010.02817.x;https://www.fishbase.de/summary/Upeneus-pori.html
2031;UPEPOR2008RGreece5762;2008;NA;Recorded over multiple months;Rhodes, Lardos;Greece;36.045;27.969;20;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;several;individuals;Indo-Pacific Ocean;Established;Common;Kalogirou S., Corsini-Foka M., Sioulas A., Wennhage H. & Pihl L., 2010. Diversity, structure and function of fish assemblages associated with Posidonia oceanica beds in an area of the eastern Mediterranean Sea and the role of non-indigenous specie. Journal of Fish Biology, 77, 2338-2357. https://doi.org/10.1111/j.1095-8649.2010.02817.x;https://www.fishbase.de/summary/Upeneus-pori.html
2039;UPEPOR2008RGreece5764;2008;NA;Recorded over multiple months;Rhodes, Paradisi;Greece;36.424;28.136;20;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;several;individuals;Indo-Pacific Ocean;Established;Common;Kalogirou S., Corsini-Foka M., Sioulas A., Wennhage H. & Pihl L., 2010. Diversity, structure and function of fish assemblages associated with Posidonia oceanica beds in an area of the eastern Mediterranean Sea and the role of non-indigenous specie. Journal of Fish Biology, 77, 2338-2357. https://doi.org/10.1111/j.1095-8649.2010.02817.x;https://www.fishbase.de/summary/Upeneus-pori.html
2047;UPEPOR2008RGreece5763;2008;NA;Recorded over multiple months;Rhodes, Trianda;Greece;36.426;28.185;20;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;several;individuals;Indo-Pacific Ocean;Established;Common;Kalogirou S., Corsini-Foka M., Sioulas A., Wennhage H. & Pihl L., 2010. Diversity, structure and function of fish assemblages associated with Posidonia oceanica beds in an area of the eastern Mediterranean Sea and the role of non-indigenous specie. Journal of Fish Biology, 77, 2338-2357. https://doi.org/10.1111/j.1095-8649.2010.02817.x;https://www.fishbase.de/summary/Upeneus-pori.html
2078;UPEPOR201510Greece5775;2015;10;NA;Saronikos Gulf, Rhodes;Greece;37.63718302;23.52320068;20;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;1;individuals;Indo-Pacific Ocean;Established;Common;Karachle P.K., Angelidis A., Apostolopoulos G., Ayas D., Ballesteros M., Bonnici C., Brodersen M.M., Castriota L., Chalari N., Cottalorda J.M., Crocetta F. et al., 2016. New Mediterranean Biodiversity Records (March 2016). Mediterranean Marine Science, 17(1), 230-252. https://doi.org/10.12681/mms.1684;https://www.fishbase.de/summary/Upeneus-pori.html
2510;UPEPOR20187Cyprus5781;2018;7;NA;NA;Cyprus;35.002013;34.067833;7;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;several;individuals;Indo-Pacific Ocean;Established;Common;Katsanevakis S., Poursanidis D., Hoffmann R., Rizgalla J., Rothman S. B. S., Levitt-Barmats Y. A. et al., 2020. Unpublished Mediterranean records of marine alien and cryptogenic species. BioInvasion Records, 9, 165-182. https://doi.org/10.3391/bir.2020.9.2.01;https://www.fishbase.de/summary/Upeneus-pori.html
2511;UPEPOR20117Turkey5768;2011;7;NA;NA;Turkey;36.661727;28.851259;10;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;several;individuals;Indo-Pacific Ocean;Established;Common;Katsanevakis S., Poursanidis D., Hoffmann R., Rizgalla J., Rothman S. B. S., Levitt-Barmats Y. A. et al., 2020. Unpublished Mediterranean records of marine alien and cryptogenic species. BioInvasion Records, 9, 165-182. https://doi.org/10.3391/bir.2020.9.2.01;https://www.fishbase.de/summary/Upeneus-pori.html
2668;UPEPOR20188Cyprus5782;2018;8;NA;NA;Cyprus;35.041226;34.034184;7;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;several;individuals;Indo-Pacific Ocean;Established;Common;Katsanevakis S., Poursanidis D., Hoffmann R., Rizgalla J., Rothman S. B. S., Levitt-Barmats Y. A. et al., 2020. Unpublished Mediterranean records of marine alien and cryptogenic species. BioInvasion Records, 9, 165-182. https://doi.org/10.3391/bir.2020.9.2.01;https://www.fishbase.de/summary/Upeneus-pori.html
2897;UPEPOR201811Italy5783;2018;11;NA;NA;Italy;37.326325;15.097447;5;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;1;individuals;Indo-Pacific Ocean;Established;Common;Katsanevakis S., Poursanidis D., Hoffmann R., Rizgalla J., Rothman S. B. S., Levitt-Barmats Y. A. et al., 2020. Unpublished Mediterranean records of marine alien and cryptogenic species. BioInvasion Records, 9, 165-182. https://doi.org/10.3391/bir.2020.9.2.01;https://www.fishbase.de/summary/Upeneus-pori.html
2949;UPEPOR199712Turkey5748;1997;12;NA;NA;Turkey;36.52933;35.562644;40;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;3;individuals;Indo-Pacific Ocean;Established;Common;Katsanevakis S., Poursanidis D., Hoffmann R., Rizgalla J., Rothman S. B. S., Levitt-Barmats Y. A. et al., 2020. Unpublished Mediterranean records of marine alien and cryptogenic species. BioInvasion Records, 9, 165-182. https://doi.org/10.3391/bir.2020.9.2.01;https://www.fishbase.de/summary/Upeneus-pori.html
2950;UPEPOR199712Turkey5749;1997;12;NA;NA;Turkey;36.537065;35.460653;25;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;16;individuals;Indo-Pacific Ocean;Established;Common;Katsanevakis S., Poursanidis D., Hoffmann R., Rizgalla J., Rothman S. B. S., Levitt-Barmats Y. A. et al., 2020. Unpublished Mediterranean records of marine alien and cryptogenic species. BioInvasion Records, 9, 165-182. https://doi.org/10.3391/bir.2020.9.2.01;https://www.fishbase.de/summary/Upeneus-pori.html
3333;UPEPOR2014naTunisia5774;2014;NA;NA;NA;Tunisia;33.490798;11.117744;NA;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;1;individuals;Indo-Pacific Ocean;Established;Common;Katsanevakis S., Poursanidis D., Hoffmann R., Rizgalla J., Rothman S. B. S., Levitt-Barmats Y. A. et al., 2020. Unpublished Mediterranean records of marine alien and cryptogenic species. BioInvasion Records, 9, 165-182. https://doi.org/10.3391/bir.2020.9.2.01;https://www.fishbase.de/summary/Upeneus-pori.html
3334;UPEPOR2012naTunisia5770;2012;NA;NA;NA;Tunisia;34.517297;10.498872;NA;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;4;individuals;Indo-Pacific Ocean;Established;Common;Katsanevakis S., Poursanidis D., Hoffmann R., Rizgalla J., Rothman S. B. S., Levitt-Barmats Y. A. et al., 2020. Unpublished Mediterranean records of marine alien and cryptogenic species. BioInvasion Records, 9, 165-182. https://doi.org/10.3391/bir.2020.9.2.01;https://www.fishbase.de/summary/Upeneus-pori.html
3335;UPEPOR2002naSyria5750;2002;NA;NA;NA;Syria;35.8249;35.821;NA;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Katsanevakis S., Poursanidis D., Hoffmann R., Rizgalla J., Rothman S. B. S., Levitt-Barmats Y. A. et al., 2020. Unpublished Mediterranean records of marine alien and cryptogenic species. BioInvasion Records, 9, 165-182. https://doi.org/10.3391/bir.2020.9.2.01;https://www.fishbase.de/summary/Upeneus-pori.html
3625;UPEPOR1942naTurkey5731;1942;NA;NA;NA;Turkey;36.645;34.654;NA;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;First record ;1;individuals;Indo-Pacific Ocean;Established;Common;Kosswig C., 1950. Erythräische Fische im Mittelmeer und an der Grenze der Ägais. Syllegomena Biologica. Festschrift Kleinschmidt, 203-212.;https://www.fishbase.de/summary/Upeneus-pori.html
4314;UPEPOR200912Turkey5765;2009;12;NA;Kusadasi Bay;Turkey;37.884;27.027;47;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;8;individuals;Indo-Pacific Ocean;Established;Common;Nicolaidou A., Alongi G., Aydogan O., Catra M., Cavas L., Cevik C., Dosi A. et al., 2012. New Mediterranean Biodiversity Records (June 2012). Mediterranean Marine Science, 13(1), 162-174. https://doi.org/10.12681/mms.33;https://www.fishbase.de/summary/Upeneus-pori.html
4503;UPEPOR2005naSyria5757;2005;NA;NA;NA;Syria;34.872;35.825;NA;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Saad A., 2005. Check-list of bony fish collected from the coast of Syria. Turkish Journal of Fisheries and Aquatic Sciences, 5(2), 99-106.;https://www.fishbase.de/summary/Upeneus-pori.html
4569;UPEPOR20109Israel5767;2010;9;NA;Haifa Bay;Israel;32.653;34.851;35;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;100;individuals;Indo-Pacific Ocean;Established;Common;Seawatchers.org, 2013. Seawatchers database (updated Dec_2013).;https://www.fishbase.de/summary/Upeneus-pori.html
4680;UPEPOR2005naLibya5754;2005;NA;NA;Tobruk;Libya;32.08165665;24.00738285;NA;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;NA;individuals;Indo-Pacific Ocean;Established;Common;Shakman E.A. & Kinzelbach R., 2007. Distribution and characterization of Lessepsian migrant fishes along the coast of Libya. Acta Ichthyologica et Piscatoria, 37(1), 7-15. https://doi.org/10.3750/AIP2007.37.1.02;https://www.fishbase.de/summary/Upeneus-pori.html
4868;UPEPOR1994naTurkey5746;1994;NA;NA;Mersin Bay;Turkey;36.768;34.687;NA;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;20;individuals;Indo-Pacific Ocean;Established;Common;Torcu H. & Mater S., 2000. Lessepsian fishes spreading along the coasts of the Mediterranean and the southern Aegean Sea of Turkey. Turkish Journal of Zoology, 24, 139-148.;https://www.fishbase.de/summary/Upeneus-pori.html
4921;UPEPOR20046Cyprus5753;2004;6;NA;Limassol Bay;Cyprus;34.621;33.068;NA;Teleostei;Mulliformes;Mullidae;Upeneus;Upeneus pori;Ben-Tuvia & Golani, 1989;Upeneus pori;urn:lsid:marinespecies.org:taxname:273671;species;none;1;individuals;Indo-Pacific Ocean;Established;Common;Tzomos T., Chartosia N., Christodooulou M. & Miltiadis-Spyridon K., 2010. New records and range expansion of lessepsian migrants in the Levantine and Aegean Seas. Marine Biodiversity Records, 4, e10. https://doi.org/10.1017/S1755267209991114;https://www.fishbase.de/summary/Upeneus-pori.html
519;VANMER2008naTurkey5789;2008;NA;NA;Fethiye Bay;Turkey;36.657;29.084;NA;Teleostei;Gobiiformes;Gobiidae;Vanderhorstia;Vanderhorstia mertensi;Klausewitz, 1974;Vanderhorstia mertensi;urn:lsid:marinespecies.org:taxname:277377;species;First record ;1;individuals;Indo-Pacific Ocean;Established;Common;Bilecenoglu M., Yokeş M.B. & Eryigit A., 2008. First record of Vanderhorstia mertensi Klausewitz, 1974 (Pisces, Gobiidae) in the Mediterranean Sea. Aquatic Invasions, 3(4), 475-478. https://doi.org/10.3391/ai.2008.3.4.22;https://www.fishbase.de/summary/Vanderhorstia-mertensi.html
1266;VANMER20197Greece5792;2019;7;NA;Kondyli, Aegean Sea;Greece;37.52358;22.93566;3;Teleostei;Gobiiformes;Gobiidae;Vanderhorstia;Vanderhorstia mertensi;Klausewitz, 1974;Vanderhorstia mertensi;urn:lsid:marinespecies.org:taxname:277377;species;none;several;individuals;Indo-Pacific Ocean;Established;Common;Dragičević B., Anadoli O., Angel D., Benabdi M., Bitar G., Castriota L. et al., 2019. New Mediterranean Biodiversity Records (December 2019). Mediterranean Marine Science, 20, 645-656. http://dx.doi.org/10.12681/mms.20913;https://www.fishbase.de/summary/Vanderhorstia-mertensi.html
1267;VANMER20197Greece5793;2019;7;NA;Kondyli, Aegean Sea;Greece;37.52622;22.93853;3;Teleostei;Gobiiformes;Gobiidae;Vanderhorstia;Vanderhorstia mertensi;Klausewitz, 1974;Vanderhorstia mertensi;urn:lsid:marinespecies.org:taxname:277377;species;none;several;individuals;Indo-Pacific Ocean;Established;Common;Dragičević B., Anadoli O., Angel D., Benabdi M., Bitar G., Castriota L. et al., 2019. New Mediterranean Biodiversity Records (December 2019). Mediterranean Marine Science, 20, 645-656. http://dx.doi.org/10.12681/mms.20913;https://www.fishbase.de/summary/Vanderhorstia-mertensi.html
1268;VANMER20197Greece5794;2019;7;NA;Kondyli, Aegean Sea;Greece;37.53384;22.93073;3;Teleostei;Gobiiformes;Gobiidae;Vanderhorstia;Vanderhorstia mertensi;Klausewitz, 1974;Vanderhorstia mertensi;urn:lsid:marinespecies.org:taxname:277377;species;none;several;individuals;Indo-Pacific Ocean;Established;Common;Dragičević B., Anadoli O., Angel D., Benabdi M., Bitar G., Castriota L. et al., 2019. New Mediterranean Biodiversity Records (December 2019). Mediterranean Marine Science, 20, 645-656. http://dx.doi.org/10.12681/mms.20913;https://www.fishbase.de/summary/Vanderhorstia-mertensi.html
1629;VANMER20094Turkey5790;2009;4;NA;Antalya Bay, Maden Bay;Turkey;36.397;30.483;23;Teleostei;Gobiiformes;Gobiidae;Vanderhorstia;Vanderhorstia mertensi;Klausewitz, 1974;Vanderhorstia mertensi;urn:lsid:marinespecies.org:taxname:277377;species;none;several;individuals;Indo-Pacific Ocean;Established;Common;Gökoğlu M., Özbek E.Ö., Kebapçioğlu T., Balci B.A. 6 Kaya Y., 2011. The second location records of Apogon smithi and Vanderhorstia mertensi (Pisces) from the Turkish coast of the Mediterranean Sea. Marine Biodiversity Records, 3, e83. https://doi.org/10.1017/S175526721000076X;https://www.fishbase.de/summary/Vanderhorstia-mertensi.html
1713;VANMER201211Israel5791;2012;11;NA;Haifa Bay;Israel;32.57318;34.89871;30;Teleostei;Gobiiformes;Gobiidae;Vanderhorstia;Vanderhorstia mertensi;Klausewitz, 1974;Vanderhorstia mertensi;urn:lsid:marinespecies.org:taxname:277377;species;none;1;individuals;Indo-Pacific Ocean;Established;Common;Goren M., Stern N. & Galil B.S., 2013. Bridging the gap: first record of Mertens' prawn-goby Vanderhorstia mertensi in Israel. Marine Biodiversity Records, 6, e63. https://doi.org/10.1017/S1755267213000419;https://www.fishbase.de/summary/Vanderhorstia-mertensi.html
4980;VANMER20086Turkey5784;2008;6;NA;Antalya;Turkey;36.859;30.694;NA;Teleostei;Gobiiformes;Gobiidae;Vanderhorstia;Vanderhorstia mertensi;Klausewitz, 1974;Vanderhorstia mertensi;urn:lsid:marinespecies.org:taxname:277377;species;none;3;individuals;Indo-Pacific Ocean;Established;Common;Yokes M.B., Bilecenoglu M., Goren M., Galil B.S. & Diamant A., 2009. Genetic evidence for wide distribution of the alien prawn-goby, Vanderhorstia mertensi (Actinopterygii:Perciformes:Gobiidae), along the northeast Mediterranean. Acta Ichthyologica et Piscatoria, 39(2), 153-156. https://doi.org/10.3750/AIP2009.39.2.11;https://www.fishbase.de/summary/Vanderhorstia-mertensi.html
4981;VANMER2008naTurkey5788;2008;NA;NA;Fethiye;Turkey;36.639;29.107;NA;Teleostei;Gobiiformes;Gobiidae;Vanderhorstia;Vanderhorstia mertensi;Klausewitz, 1974;Vanderhorstia mertensi;urn:lsid:marinespecies.org:taxname:277377;species;none;2;individuals;Indo-Pacific Ocean;Established;Common;Yokes M.B., Bilecenoglu M., Goren M., Galil B.S. & Diamant A., 2009. Genetic evidence for wide distribution of the alien prawn-goby, Vanderhorstia mertensi (Actinopterygii:Perciformes:Gobiidae), along the northeast Mediterranean. Acta Ichthyologica et Piscatoria, 39(2), 153-156. https://doi.org/10.3750/AIP2009.39.2.11;https://www.fishbase.de/summary/Vanderhorstia-mertensi.html
